EmployeeNumber,Gender,City,JobTitle,AbsentHours
6381,F,Burnaby,Dairy Person,51.90245061
6382,F,Port Hardy,Shelf Stocker,0
6383,M,Richmond,Dairy Person,0
6384,F,Port Coquitlam,Cashier,117.447093
6385,F,Nanaimo,Shelf Stocker,80.9019287
6386,M,New Westminster,Dairy Person,80.0629112
6387,F,Vancouver,Dairy Person,0
6388,F,Sooke,Baker,66.75664169
6389,M,Likely,Cashier,106.6524686
6390,M,Surrey,Dairy Person,7.796503394
6391,F,Burnaby,Dairy Person,135.4870802
6392,F,Vancouver,Dairy Person,141.7364664
6393,F,Vancouver,Dairy Person,52.06645325
6394,M,Atlin,Cashier,25.80723267
6395,F,Victoria,Baker,0
6396,F,Duncan,Cashier,111.4156229
6397,F,Bob Quinn Lake,Cashier,21.61709303
6398,F,Radium Hot Springs,Baker,81.07251473
6399,M,Campbell River,Shelf Stocker,101.1280887
6400,F,Victoria,Baker,25.44052604
6401,F,Richmond,Dairy Person,10.46346356
6402,F,Vernon,Cashier,0
6403,F,Vancouver,Shelf Stocker,11.0086847
6404,F,Richmond,Dairy Person,43.43732611
6405,M,Vancouver,Shelf Stocker,105.4005705
6406,F,Vancouver,Shelf Stocker,109.3442652
6407,M,Campbell River,Shelf Stocker,63.28532547
6408,F,Penticton,Dairy Person,29.73127031
6409,M,Victoria,Baker,50.26445997
6410,F,Nelson,Dairy Person,0
6411,F,Chilliwack,Shelf Stocker,0
6412,M,Richmond,Dairy Person,53.83521325
6413,M,Kamloops,Dairy Person,0
6414,F,Williams Lake,Dairy Person,2.599744454
6415,M,Vancouver,Shelf Stocker,93.107086
6416,M,Richmond,Dairy Person,65.99666832
6417,M,Topley,Cashier,41.91581303
6418,M,Burnaby,Dairy Person,28.77125683
6419,M,Vancouver,Shelf Stocker,105.7156979
6420,M,Lakeview Heights,Dairy Person,103.1988894
6421,M,Victoria,Baker,0
6422,F,Vancouver,Shelf Stocker,132.6015074
6423,M,Vancouver,Shelf Stocker,37.63900336
6424,F,Victoria,Baker,14.37957402
6425,F,Victoria,Baker,131.5720189
6426,F,Williams Lake,Shelf Stocker,0
6427,M,Victoria,Baker,38.59915719
6428,M,Campbell River,Shelf Stocker,29.68240335
6429,F,Parksville,Shelf Stocker,49.8802564
6430,F,Vernon,Cashier,106.3860705
6431,F,Nelson,Dairy Person,186.9751967
6432,M,Pritchard,Dairy Person,7.254627584
6433,M,Vancouver,Shelf Stocker,37.5611322
6434,M,Vancouver,Shelf Stocker,129.3643477
6435,F,Vancouver,Shelf Stocker,61.53216338
6436,F,Kamloops,Dairy Person,0
6437,F,Victoria,Baker,75.19649294
6438,M,Victoria,Baker,88.81383183
6439,F,Vancouver,Shelf Stocker,79.5132462
6440,M,New Westminster,Dairy Person,134.327218
6441,F,Fort Nelson,Dairy Person,62.00352863
6442,F,Vancouver,Shelf Stocker,61.55764368
6443,F,Victoria,Baker,8.386158247
6444,F,Clinton,Dairy Person,61.82568628
6445,M,Kamloops,Dairy Person,80.22990697
6446,M,Vancouver,Shelf Stocker,66.71482062
6447,M,Prince George,Cashier,183.9652982
6448,M,Abbotsford,Baker,134.8629507
6449,M,New Westminster,Dairy Person,119.0869111
6450,M,Vancouver,Shelf Stocker,47.64489788
6451,F,Fort Nelson,Dairy Person,37.15471914
6452,F,Vancouver,Shelf Stocker,176.4597996
6453,F,Vancouver,Shelf Stocker,139.9971199
6454,M,Kamloops,Dairy Person,53.11958916
6455,F,Richmond,Dairy Person,81.74815806
6456,M,New Westminister,Baker,45.16723958
6457,M,Chilliwack,Shelf Stocker,35.42670367
6458,M,Vancouver,Shelf Stocker,37.82702188
6459,F,Lac La Hache,Shelf Stocker,110.9040726
6460,F,Vancouver,Shelf Stocker,60.86944668
6461,F,Giscome,Cashier,95.21259577
6462,F,Campbell River,Shelf Stocker,196.9692399
6463,M,Victoria,Baker,0
6464,F,Vancouver,Shelf Stocker,105.7001972
6465,M,New Westminster,Dairy Person,105.3050816
6466,F,Lakeview Heights,Dairy Person,0
6467,M,Vancouver,Shelf Stocker,0
6468,F,Vancouver,Shelf Stocker,2.968755747
6469,M,Surrey,Dairy Person,0
6470,F,Burnaby,Dairy Person,193.8261758
6471,M,Port Hardy,Shelf Stocker,77.17711133
6472,M,South Slocan,Dairy Person,111.4718461
6473,F,Summerland,Dairy Person,98.76011458
6474,F,White Rock,Cashier,152.4598831
6475,F,Victoria,Baker,48.79011944
6476,F,Coquitlam,Shelf Stocker,36.36134156
6477,F,New Westminster,Dairy Person,87.60658801
6478,M,Flatrock,Baker,41.43047366
6479,F,Surrey,Dairy Person,58.82126536
6480,F,Dawson Creek,Cashier,108.2313014
6481,M,New Westminster,Dairy Person,94.29834208
6482,F,Cortes Island,Dairy Person,28.52604009
6483,F,New Westminster,Dairy Person,26.85036118
6484,M,Sicamous,Dairy Person,16.91504025
6485,M,New Westminster,Dairy Person,28.1053726
6486,F,Fraser Lake,Cashier,52.33187964
6487,M,Kamloops,Dairy Person,14.10709956
6488,F,White Rock,Cashier,0
6489,F,Aldergrove,Baker,50.91033151
6490,M,Vancouver,Shelf Stocker,15.38365133
6491,M,Vancouver,Shelf Stocker,89.30060451
6492,F,Vancouver,Shelf Stocker,47.09708109
6493,M,Vancouver,Shelf Stocker,29.47325888
6494,F,New Westminster,Dairy Person,9.763875979
6495,M,Richmond,Dairy Person,72.09994627
6496,M,Wynndel,Baker,148.582408
6497,F,Terrace,Cashier,96.20789686
6498,M,Vancouver,Shelf Stocker,105.4818678
6499,F,Coquitlam,Shelf Stocker,107.3242522
6500,M,Whistler,Shelf Stocker,110.8772692
6501,F,Vancouver,Shelf Stocker,36.56431136
6502,F,Vancouver,Shelf Stocker,2.728749728
6503,M,Vancouver,Shelf Stocker,30.50004636
6504,M,Vancouver,Shelf Stocker,45.61670162
6505,M,Port Alberni,Shelf Stocker,110.9448383
6506,F,Vancouver,Shelf Stocker,22.88242057
6507,M,Victoria,Baker,52.24964446
6508,F,Nimpo Lake,Shelf Stocker,0
6509,M,Chilliwack,Shelf Stocker,70.29306613
6510,F,Duncan,Cashier,152.1768128
6511,F,Vancouver,Shelf Stocker,199.885776
6512,M,Nelson,Baker,127.8582171
6513,M,Vancouver,Shelf Stocker,127.8898875
6514,M,Surrey,Dairy Person,52.88162895
6515,M,New Westminster,Dairy Person,67.41623863
6516,F,Vancouver,Shelf Stocker,206.7041399
6517,F,Beaver Valley,Shelf Stocker,0
6518,M,Cranbrook,Baker,53.69880723
6519,F,Vancouver,Shelf Stocker,83.31255883
6520,M,Victoria,Baker,60.55002965
6521,M,Vancouver,Shelf Stocker,21.53191615
6522,F,Vancouver,Shelf Stocker,144.9282661
6523,F,Vancouver,Shelf Stocker,114.4522227
6524,F,New Westminster,Dairy Person,69.58955389
6525,F,Surrey,Dairy Person,0
6526,M,Vancouver,Shelf Stocker,29.59426704
6527,F,Kaslo,Baker,0
6528,F,Fort Nelson,Dairy Person,117.4435845
6529,F,Abbotsford,Baker,31.2844815
6530,M,New Westminster,Dairy Person,37.24187095
6531,M,Surrey,Dairy Person,164.5403762
6532,M,Port Mcneill,Shelf Stocker,117.1700638
6533,M,Castlegar,Dairy Person,26.87093473
6534,M,Vancouver,Shelf Stocker,102.9902888
6535,M,Vancouver,Shelf Stocker,58.57518862
6536,M,Aldergrove,Baker,86.06499714
6537,F,Pouce Coupe,Baker,0
6538,M,Taylor,Dairy Person,0
6539,F,Victoria,Baker,0
6540,M,Victoria,Baker,147.716424
6541,F,Granisle,Cashier,26.51156551
6542,M,New Westminster,Dairy Person,13.26559148
6543,M,Vancouver,Shelf Stocker,0
6544,F,Fulford Harbour,Baker,29.52134262
6545,M,Richmond,Dairy Person,20.06984014
6546,M,Flatrock,Dairy Person,122.6896738
6547,F,Vancouver,Shelf Stocker,37.11664698
6548,F,Courtenay,Shelf Stocker,29.82147743
6549,M,Cache Creek,Dairy Person,0
6550,F,Nelson,Baker,0
6551,M,Victoria,Baker,42.88287284
6552,M,New Westminster,Dairy Person,0
6553,M,Nanaimo,Shelf Stocker,115.6399697
6554,F,Duncan,Cashier,126.7712469
6555,M,Burnaby,Dairy Person,0
6556,F,Vancouver,Shelf Stocker,23.75550987
6557,M,Chemainus,Baker,71.12024594
6558,M,Grasmere,Baker,47.11299548
6559,F,Vancouver,Shelf Stocker,122.4239012
6560,F,Vernon,Cashier,136.288262
6561,M,Vancouver,Shelf Stocker,0
6562,F,Penticton,Dairy Person,44.386448
6563,F,Lillooet,Dairy Person,45.75635317
6564,M,New Westminster,Dairy Person,97.03320346
6565,F,Vancouver,Shelf Stocker,1.298756881
6566,M,Cranbrook,Baker,127.0074224
6567,M,Victoria,Baker,87.06931836
6568,M,Campbell River,Shelf Stocker,63.07650406
6569,M,Sidney,Dairy Person,115.2785336
6570,F,Campbell River,Shelf Stocker,0
6571,M,Vancouver,Shelf Stocker,0
6572,F,Okanagan Falls,Cashier,27.05439273
6573,M,Vancouver,Shelf Stocker,121.8382438
6574,M,Nanaimo,Shelf Stocker,63.15433161
6575,F,New Westminster,Dairy Person,1.545771665
6576,F,Victoria,Dairy Person,0
6577,M,Black Pool,Cashier,35.59300356
6578,F,Vancouver,Shelf Stocker,96.43894422
6579,M,Sandspit,Dairy Person,35.45693707
6580,F,Haney,Cashier,77.19115242
6581,F,Surrey,Dairy Person,79.67315942
6582,F,Cranbrook,Baker,152.2950759
6583,M,Chilliwack,Shelf Stocker,55.28409299
6584,F,Vancouver,Shelf Stocker,135.6642791
6585,M,Whistler,Shelf Stocker,28.91501442
6586,F,Haney,Cashier,131.1688417
6587,F,Fort St John,Dairy Person,48.11687974
6588,M,Sidney,Dairy Person,0
6589,M,North Vancouver,Shelf Stocker,0
6590,F,Nanaimo,Shelf Stocker,36.60189945
6591,F,Vancouver,Shelf Stocker,44.98120445
6592,F,New Westminster,Dairy Person,159.395903
6593,M,Victoria,Dairy Person,82.63733311
6594,M,Vancouver,Shelf Stocker,105.101297
6595,M,Vancouver,Shelf Stocker,101.2105921
6596,F,Nanaimo,Shelf Stocker,30.22208185
6597,M,Burnaby,Dairy Person,79.54822467
6598,F,Vancouver,Shelf Stocker,69.42181666
6599,M,New Westminster,Dairy Person,126.103164
6600,M,Vancouver,Shelf Stocker,47.29822533
6601,M,Vancouver,Shelf Stocker,51.20334029
6602,F,Richmond,Dairy Person,13.95482289
6603,F,Cranbrook,Baker,66.62454522
6604,M,Victoria,Dairy Person,78.38539059
6605,F,Vancouver,Shelf Stocker,26.01594396
6606,F,Vancouver,Shelf Stocker,137.6460759
6607,M,Coquitlam,Shelf Stocker,46.25555977
6608,F,Burnaby,Dairy Person,0
6609,F,Vancouver,Shelf Stocker,159.138488
6610,F,Fort St John,Dairy Person,125.7122058
6611,F,Surrey,Dairy Person,0
6612,F,New Westminster,Dairy Person,122.5251855
6613,F,Victoria,Dairy Person,0
6614,F,Aldergrove,Dairy Person,123.5684105
6615,M,Vancouver,Shelf Stocker,90.55998649
6616,M,Vancouver,Shelf Stocker,14.03957651
6617,M,Abbotsford,Baker,36.78625879
6618,F,Celista,Dairy Person,73.84061634
6619,F,Vancouver,Shelf Stocker,32.96777525
6620,M,Granisle,Cashier,50.24989612
6621,M,New Westminister,Baker,94.99273238
6622,F,Aldergrove,Dairy Person,89.13888932
6623,M,Vancouver,Shelf Stocker,25.0002481
6624,F,New Westminster,Dairy Person,170.0901288
6625,M,Victoria,Dairy Person,17.21512524
6626,F,Vancouver,Shelf Stocker,144.1928249
6627,M,Burnaby,Dairy Person,11.14178863
6628,M,Duncan,Cashier,103.9627623
6629,M,Vancouver,Shelf Stocker,73.69179028
6630,M,Aldergrove,Dairy Person,0
6631,F,Penticton,Dairy Person,0
6632,F,Burnaby,Dairy Person,0
6633,F,Vancouver,Shelf Stocker,122.1944562
6634,M,Langley,Dairy Person,14.40557127
6635,F,Abbotsford,Baker,0
6636,M,Victoria,Dairy Person,52.19826242
6637,M,Vancouver,Shelf Stocker,96.47807377
6638,F,Prince George,Cashier,136.8429777
6639,M,Victoria,Dairy Person,0
6640,F,Fort Nelson,Shelf Stocker,0
6641,F,Burns Lake,Cashier,27.11167214
6642,F,Victoria,Dairy Person,0
6643,M,Ladysmith,Dairy Person,0
6644,M,Vancouver,Cashier,94.10958559
6645,F,Decker Lake,Cashier,0
6646,F,Penticton,Dairy Person,82.73140013
6647,F,Whistler,Shelf Stocker,47.70162028
6648,M,New Westminster,Dairy Person,0
6649,M,Kimberley,Baker,98.75692639
6650,F,Vernon,Cashier,175.1260457
6651,F,Victoria,Dairy Person,0
6652,M,North Vancouver,Shelf Stocker,42.65240696
6653,F,Fruitvale,Dairy Person,57.15464372
6654,F,Fort Nelson,Shelf Stocker,119.8369012
6655,F,Burns Lake,Cashier,55.58037946
6656,F,Prince George,Cashier,45.41220386
6657,F,Surrey,Shelf Stocker,75.82113189
6658,M,Terrace,Cashier,63.81888652
6659,M,Port Coquitlam,Cashier,0
6660,F,Crawford Bay,Baker,69.12452227
6661,M,Port Coquitlam,Cashier,9.716360451
6662,F,Yale,Shelf Stocker,15.42445271
6663,M,Victoria,Dairy Person,90.56548127
6664,F,Forest Grove,Dairy Person,86.85986309
6665,M,Courtenay,Shelf Stocker,63.50848727
6666,M,Richmond,Dairy Person,20.72011115
6667,F,Squamish,Shelf Stocker,190.1690669
6668,F,Port Coquitlam,Cashier,0
6669,M,Vanderhoof,Cashier,94.38817388
6670,F,Surrey,Shelf Stocker,227.2955638
6671,M,Burnaby,Dairy Person,44.37797477
6672,M,Vancouver,Cashier,2.918216084
6673,M,Quadra Island,Dairy Person,103.8677777
6674,M,Kelowna,Dairy Person,123.4085432
6675,M,Burnaby,Dairy Person,86.39549598
6676,F,Haney,Cashier,50.23702634
6677,F,Vancouver,Cashier,70.02422326
6678,F,Vancouver,Cashier,76.50725893
6679,F,New Westminster,Dairy Person,0
6680,M,New Westminster,Dairy Person,0
6681,M,Vancouver,Cashier,66.64309764
6682,M,Vancouver,Cashier,7.153565234
6683,M,Aldergrove,Dairy Person,51.50162211
6684,F,Vancouver,Cashier,157.7641474
6685,F,New Westminster,Dairy Person,74.16833111
6686,F,Dragon Lake,Cashier,0
6687,M,Tofino,Shelf Stocker,54.42845983
6688,F,Bouchie Lake,Cashier,40.75330375
6689,M,Vancouver,Cashier,29.27695073
6690,M,Vancouver,Cashier,30.37988891
6691,M,Kamloops,Dairy Person,51.46038909
6692,F,Vancouver,Cashier,175.0150802
6693,F,Tofino,Shelf Stocker,104.4923248
6694,F,Westbank,Dairy Person,124.8978381
6695,M,Westwold,Cashier,0
6696,F,Victoria,Dairy Person,30.50187853
6697,M,Nanaimo,Shelf Stocker,122.2947332
6698,M,Penticton,Dairy Person,29.04269492
6699,M,Kamloops,Dairy Person,172.2879891
6700,F,Courtenay,Shelf Stocker,35.65724765
6701,M,Vancouver,Cashier,90.97361931
6702,F,Fort Nelson,Shelf Stocker,0
6703,F,Vancouver,Cashier,85.92703319
6704,F,New Westminster,Dairy Person,60.04084013
6705,M,Burnaby,Dairy Person,50.44239114
6706,M,Penticton,Dairy Person,22.53976565
6707,M,Burnaby,Dairy Person,24.75011465
6708,M,Port Hardy,Shelf Stocker,5.114542903
6709,F,Lumby,Cashier,35.09608992
6710,F,Fort Nelson,Shelf Stocker,51.23731719
6711,M,Vancouver,Cashier,140.3305217
6712,F,Kelowna,Dairy Person,129.7296009
6713,F,Nelson,Baker,136.0749227
6714,F,Surrey,Shelf Stocker,44.79939366
6715,F,Kamloops,Dairy Person,93.89445201
6716,M,Smithers,Cashier,70.45248122
6717,F,Langley,Shelf Stocker,28.91679511
6718,M,North Vancouver,Shelf Stocker,67.90545528
6719,M,Vancouver,Cashier,29.79851161
6720,M,New Westminster,Dairy Person,158.8036103
6721,M,Burnaby,Dairy Person,0
6722,M,Vancouver,Cashier,97.60916387
6723,F,Ganges,Dairy Person,181.8897794
6724,M,Prince George,Cashier,76.82430642
6725,F,Vancouver,Cashier,80.44552685
6726,F,Victoria,Dairy Person,0
6727,F,Vancouver,Cashier,77.85253723
6728,F,Fort St John,Dairy Person,40.45808632
6729,F,Victoria,Dairy Person,105.7442983
6730,F,Vancouver,Cashier,78.50757683
6731,M,Victoria,Dairy Person,64.06488785
6732,M,Westwold,Cashier,72.70293939
6733,F,New Westminster,Dairy Person,10.71609146
6734,M,Qualicum Beach,Shelf Stocker,109.2591087
6735,M,Sparwood,Dairy Person,163.8682021
6736,F,Richmond,Dairy Person,57.87752757
6737,F,Port Alberni,Shelf Stocker,92.32127215
6738,F,Vancouver,Cashier,139.2362755
6739,M,Victoria,Dairy Person,31.43082744
6740,M,New Westminister,Baker,93.3240022
6741,F,White Rock,Cashier,71.58595819
6742,F,New Westminster,Dairy Person,71.95536371
6743,F,Victoria,Dairy Person,89.27253696
6744,M,Surrey,Shelf Stocker,48.2479982
6745,M,Langley,Shelf Stocker,0
6746,M,Victoria,Dairy Person,46.38943608
6747,F,Prince George,Cashier,0
6748,M,Vancouver,Cashier,44.94842779
6749,F,Surrey,Shelf Stocker,53.25385396
6750,F,Vancouver,Cashier,135.4931171
6751,F,Victoria,Dairy Person,29.95861894
6752,F,New Westminster,Dairy Person,21.87029265
6753,F,Surrey,Shelf Stocker,28.22969634
6754,F,Penticton,Shelf Stocker,61.94542328
6755,F,Abbotsford,Baker,12.09185791
6756,F,Richmond,Dairy Person,62.00568318
6757,F,Langley,Shelf Stocker,83.55071667
6758,F,Burnaby,Dairy Person,259.5322254
6759,M,Prince George,Cashier,71.12630336
6760,F,Victoria,Dairy Person,77.73307446
6761,M,North Pender Island,Dairy Person,0
6762,F,Vancouver,Cashier,27.21702932
6763,M,Haney,Cashier,50.36261993
6764,F,New Westminster,Dairy Person,85.84813329
6765,F,Castlegar,Dairy Person,143.8909202
6766,F,New Westminster,Dairy Person,12.80956448
6767,M,Abbotsford,Baker,28.92930631
6768,M,Vancouver,Cashier,28.52133419
6769,F,Port Hardy,Shelf Stocker,196.9995453
6770,M,Vancouver,Cashier,22.31664823
6771,F,Port Hardy,Shelf Stocker,21.90411375
6772,M,Victoria,Dairy Person,88.62099433
6773,F,Kamloops,Shelf Stocker,43.10107335
6774,F,Topley,Cashier,35.83366931
6775,F,Hope,Shelf Stocker,15.55864935
6776,F,Vancouver,Cashier,0
6777,M,New Westminster,Dairy Person,0
6778,M,Vancouver,Cashier,3.072597193
6779,M,Cranbrook,Dairy Person,74.5566314
6780,M,Vancouver,Cashier,44.71549474
6781,F,New Westminister,Baker,63.55700673
6782,M,Vancouver,Cashier,84.84669027
6783,M,Vancouver,Cashier,18.20753561
6784,M,Valemount,Dairy Person,80.87758948
6785,M,Chilliwack,Shelf Stocker,30.74507693
6786,M,Vancouver,Cashier,141.5583283
6787,M,New Westminster,Dairy Person,94.14032736
6788,F,Williams Lake,Shelf Stocker,47.33315415
6789,F,Burnaby,Dairy Person,144.1744801
6790,F,Vancouver,Cashier,0
6791,M,Nanaimo,Shelf Stocker,80.59304015
6792,F,Nanaimo,Shelf Stocker,46.93052013
6793,F,Surrey,Shelf Stocker,236.692995
6794,M,Williams Lake,Shelf Stocker,108.9619371
6795,F,Vancouver,Cashier,134.0694346
6796,F,Fort Langley,Shelf Stocker,40.48006498
6797,F,Wildwood,Shelf Stocker,101.091145
6798,F,Chilliwack,Shelf Stocker,157.0140228
6799,M,Vernon,Cashier,13.5962659
6800,F,North Vancouver,Shelf Stocker,29.71699626
6801,M,Surrey,Shelf Stocker,48.06335851
6802,F,Vancouver,Cashier,30.24390708
6803,M,Radium Hot Springs,Dairy Person,0
6804,M,Hansard,Cashier,75.74104052
6805,M,New Westminster,Dairy Person,96.38482095
6806,M,Vancouver,Cashier,56.31128684
6807,M,Vancouver,Cashier,98.94819371
6808,F,Vancouver,Cashier,83.89857524
6809,M,Vancouver,Cashier,0
6810,M,Quesnel,Cashier,46.38028766
6811,F,Merritt,Shelf Stocker,45.22205854
6812,F,Chetwynd,Cashier,0.079246805
6813,M,Tofino,Shelf Stocker,76.15138117
6814,M,Merritt,Shelf Stocker,17.26446784
6815,M,Vancouver,Cashier,139.1067891
6816,M,Vancouver,Cashier,19.91404771
6817,M,Victoria,Dairy Person,83.08555364
6818,M,Fort St John,Dairy Person,0
6819,M,Manning Park,Shelf Stocker,0
6820,M,Vancouver,Cashier,73.26599206
6821,F,Richmond,Dairy Person,0
6822,F,Williams Lake,Shelf Stocker,116.7597682
6823,M,New Westminster,Dairy Person,29.39708324
6824,M,Richmond,Shelf Stocker,0
6825,M,Richmond,Shelf Stocker,102.6672629
6826,F,Victoria,Dairy Person,50.36994015
6827,M,Kelowna,Shelf Stocker,10.30427143
6828,F,Trail,Dairy Person,16.93461327
6829,F,Barriere,Shelf Stocker,35.38195494
6830,M,Victoria,Dairy Person,44.00211803
6831,F,Burns Lake,Cashier,0
6832,F,Trail,Dairy Person,146.1978084
6833,F,Port Coquitlam,Cashier,36.66499164
6834,M,Vernon,Cashier,0
6835,M,Kamloops,Shelf Stocker,23.11431678
6836,F,New Westminster,Dairy Person,50.48002451
6837,F,Langley,Shelf Stocker,25.07707142
6838,F,Sardis,Shelf Stocker,0
6839,M,Williams Lake,Shelf Stocker,82.62589873
6840,F,Vancouver,Cashier,4.910032851
6841,F,Port Mcneill,Shelf Stocker,109.3411685
6842,M,Vancouver,Cashier,45.96399324
6843,M,Chilliwack,Shelf Stocker,53.51901606
6844,M,Vancouver,Cashier,36.80399575
6845,M,Vancouver,Cashier,131.3549907
6846,F,New Westminster,Dairy Person,14.62730672
6847,F,Trail,Shelf Stocker,163.8239481
6848,M,Kelowna,Shelf Stocker,122.6534445
6849,M,Prince George,Cashier,11.70460482
6850,M,Kamloops,Shelf Stocker,113.8238785
6851,F,Whistler,Shelf Stocker,25.20226028
6852,M,Wynndel,Dairy Person,155.7130824
6853,F,Burnaby,Dairy Person,6.25824933
6854,F,Aldergrove,Dairy Person,79.60652912
6855,F,Kelowna,Shelf Stocker,0
6856,F,Smithers,Cashier,32.92102027
6857,M,D'arcy,Shelf Stocker,67.30021855
6858,M,Victoria,Dairy Person,114.1528641
6859,M,New Westminster,Dairy Person,0
6860,F,Kimberley,Dairy Person,7.845930432
6861,F,New Westminster,Dairy Person,23.90294777
6862,F,Prince George,Cashier,65.52558703
6863,F,Nimpo Lake,Shelf Stocker,92.62485615
6864,M,Willow Point,Shelf Stocker,40.67150082
6865,M,Fruitvale,Shelf Stocker,11.96899974
6866,M,Port Alberni,Shelf Stocker,31.02336538
6867,F,Victoria,Dairy Person,18.71966083
6868,F,Vallican,Shelf Stocker,27.43881202
6869,F,Burnaby,Dairy Person,125.2543273
6870,F,Fort Nelson,Shelf Stocker,80.15208722
6871,M,Abbotsford,Baker,37.8877035
6872,M,Valemount,Dairy Person,55.46700115
6873,M,Vancouver,Cashier,98.97582137
6874,F,Richmond,Shelf Stocker,93.5795093
6875,F,Sidney,Dairy Person,71.12140986
6876,M,Golden,Dairy Person,137.3460431
6877,M,Surrey,Shelf Stocker,81.97040695
6878,M,Enderby,Cashier,23.95804474
6879,M,North Vancouver,Shelf Stocker,74.97988201
6880,F,Victoria,Dairy Person,0
6881,M,New Westminster,Dairy Person,27.58454939
6882,M,Victoria,Dairy Person,87.9202633
6883,M,Kelowna,Shelf Stocker,51.54930868
6884,F,New Westminster,Dairy Person,39.17511433
6885,M,Vancouver,Cashier,4.783847904
6886,M,Vancouver,Cashier,49.42544164
6887,F,Oyster River,Shelf Stocker,98.87331235
6888,M,Trail,Shelf Stocker,49.33022383
6889,M,Youbou,Dairy Person,3.722666413
6890,F,Richmond,Shelf Stocker,44.80213401
6891,F,Abbotsford,Baker,30.99812948
6892,M,Kaslo,Dairy Person,39.96198567
6893,M,Salmo,Dairy Person,26.84485993
6894,F,Victoria,Dairy Person,27.98869998
6895,M,Cranbrook,Dairy Person,7.193118381
6896,M,Vancouver,Cashier,52.1109363
6897,F,Victoria,Dairy Person,91.4848544
6898,M,Vancouver,Cashier,18.13925219
6899,F,Surrey,Shelf Stocker,83.89085419
6900,M,Vancouver,Cashier,60.06465326
6901,F,Ashcroft,Shelf Stocker,32.32455604
6902,M,Fort Langley,Shelf Stocker,99.13917361
6903,F,New Westminster,Shelf Stocker,53.84688683
6904,F,Vancouver,Cashier,71.16144946
6905,F,Victoria,Dairy Person,26.13225838
6906,M,Victoria,Dairy Person,11.44196698
6907,M,Victoria,Dairy Person,0
6908,M,Abbotsford,Baker,0
6909,F,Mission,Dairy Person,45.16719147
6910,M,Vancouver,Cashier,11.58932819
6911,F,Surrey,Shelf Stocker,0
6912,F,Princeton,Produce Clerk,105.2495499
6913,M,Victoria,Dairy Person,67.0948315
6914,M,Penticton,Shelf Stocker,85.25603234
6915,M,Sidney,Dairy Person,22.2616065
6916,M,Nimpo Lake,Cashier,0.778176649
6917,F,Nelson,Baker,66.80143658
6918,M,Vancouver,Cashier,71.32403275
6919,F,Campbell River,Shelf Stocker,31.81643794
6920,M,Lake Cowichan,Dairy Person,10.51290169
6921,M,Vancouver,Cashier,95.53474604
6922,F,Kelowna,Shelf Stocker,54.1448014
6923,M,Kamloops,Shelf Stocker,51.26253079
6924,F,Aldergrove,Dairy Person,57.82107262
6925,F,Vancouver,Cashier,76.16692516
6926,M,Victoria,Dairy Person,14.71165953
6927,M,Mayne Island,Dairy Person,2.277309918
6928,M,Victoria,Dairy Person,68.8903611
6929,M,Kamloops,Shelf Stocker,98.95079843
6930,M,Vancouver,Cashier,195.6533355
6931,M,Trail,Shelf Stocker,115.8331703
6932,F,Surrey,Shelf Stocker,57.22154172
6933,F,Abbotsford,Dairy Person,39.57206582
6934,M,Kelowna,Shelf Stocker,25.86161487
6935,M,Victoria,Dairy Person,0
6936,F,Abbotsford,Dairy Person,21.04326469
6937,F,Vancouver,Cashier,100.5034403
6938,F,Nanaimo,Shelf Stocker,0
6939,M,New Westminster,Shelf Stocker,114.0466696
6940,M,Sechelt,Dairy Person,101.9624381
6941,F,Princeton,Cashier,0
6942,M,North Vancouver,Shelf Stocker,55.10824944
6943,M,Quesnel,Cashier,0
6944,F,Victoria,Dairy Person,143.5455714
6945,M,Victoria,Dairy Person,109.6577043
6946,F,Oyster River,Shelf Stocker,76.78149334
6947,M,Abbotsford,Dairy Person,62.38058007
6948,F,Victoria,Dairy Person,131.8237903
6949,M,Victoria,Dairy Person,74.50640516
6950,M,Surrey,Shelf Stocker,81.45099918
6951,M,Vancouver,Cashier,0.410501208
6952,F,Sparwood,Dairy Person,90.7704815
6953,M,New Westminster,Shelf Stocker,51.48350492
6954,F,Kelowna,Shelf Stocker,138.5794443
6955,F,New Westminister,Baker,63.924857
6956,M,Richmond,Shelf Stocker,0
6957,F,Nanaimo,Shelf Stocker,85.99842424
6958,M,Vancouver,Cashier,22.06987753
6959,M,Victoria,Dairy Person,0
6960,M,South Slocan,Shelf Stocker,113.054897
6961,F,Ashcroft,Shelf Stocker,156.0952724
6962,F,Britannia Beach,Cashier,50.90594844
6963,M,Vancouver,Cashier,59.99057585
6964,F,Cranbrook,Shelf Stocker,88.0565467
6965,F,Burnaby,Dairy Person,101.9981764
6966,M,Atlin,Cashier,116.6027043
6967,F,Vancouver,Cashier,51.44684007
6968,M,Vancouver,Cashier,25.99820684
6969,M,Vernon,Cashier,48.96179055
6970,F,Vancouver,Cashier,38.09104485
6971,M,Summerland,Shelf Stocker,36.21063688
6972,M,Coquitlam,Shelf Stocker,44.96849903
6973,F,Prince George,Cashier,21.31866083
6974,F,Vancouver,Cashier,0
6975,F,Peachland,Shelf Stocker,95.74438723
6976,M,Richmond,Shelf Stocker,113.0177133
6977,F,Logan Lake,Shelf Stocker,16.869209
6978,M,Vancouver,Cashier,35.14990678
6979,M,Surrey,Shelf Stocker,0
